,Achilles_maze_PRQ,Achilles_maze_p_val,Buddy_maze_PRQ,Buddy_maze_p_val,Cicero_maze_PRQ,Cicero_maze_p_val,Gatsby_maze_PRQ,Gatsby_maze_p_val,Achilles_REM_PRQ,Achilles_REM_p_val,Buddy_REM_PRQ,Buddy_REM_p_val,Cicero_REM_PRQ,Cicero_REM_p_val,Gatsby_REM_PRQ,Gatsby_REM_p_val,Achilles_premaze_PRQ,Achilles_premaze_p_val
10,0.6807952530071371,2.4206620541940186e-15,0.0172064749725086,0.6214054629287974,-0.5468267620110311,0.875,0.3773178295752152,2.0998901212371857e-05,0.4301061674869648,0.3679394004284404,-0.7702164416025168,1.0,0.5266537953464494,0.1399781192644695,0.4585011049126671,0.0596368341558822,1.5149079053656147,0.19165515899658203
11,0.4259182411877528,5.617943348783354e-08,0.5086190921091371,0.0007233677857007,0.4243790984439378,0.1856490172355052,0.0147381924060457,0.1264348650838016,0.7569462228617466,0.0263338906493121,-0.0391876263948733,0.5,-0.8467979694491122,0.96484375,1.500868759976267,0.3125,0.6333815651133086,0.15143877631516248
12,0.316946518410672,0.0018612246520353,0.4283486689104654,0.0060159499097374,0.125459731914781,0.0905905400664759,0.4536356871752476,1.0270038854629724e-05,0.7588893164729057,0.0005345917128757,0.0452130079958489,0.435707339682267,0.6903096276325805,0.0392425136695088,-0.2281615637596465,0.75,1.1758873524884446,4.852897967862622e-14
13,0.3497392440166013,1.229730492774952e-06,0.001930108324161,0.5559747958490971,0.7509851953324703,2.303121482187372e-05,0.4093349621112453,0.0360631931175875,0.5080949965154258,0.043579276651144,0.0705327082560263,0.2437834977899932,0.8836435134125322,0.36328125,0.3393354558996346,0.2950266658883178,0.8945469406703669,0.00025637250214001446
14,0.3770881954084657,3.722685041388591e-09,-0.0121330918111342,0.6142998726365455,0.5738019907819462,0.1238942816853523,0.4541859625669694,1.1981027867897928e-10,0.4142731895687201,0.0874919492314807,0.4836182795499313,0.1724642254412174,-0.837834019227895,0.8125,0.4009708481607898,0.000596595545282,0.7638289656482082,0.00017054539208963913
15,0.4462475112363735,3.1764129708671427e-20,0.1883018097104832,0.2319088089484348,0.6178310038179614,0.0748063921928405,0.3655512614372128,7.275609337512363e-06,0.3470956921167747,0.1659171772999578,-2.736005824291413,0.9375,,1.0,1.1328068094973045,0.4072647094726562,0.6918650863333643,0.011371634064122485
16,0.460319470204887,0.0809407027627988,-0.161717165733419,0.7634351700544357,0.6725896993804169,0.0015628055331374,0.4852767598131047,2.1530663160110663e-05,0.3631469427928527,0.0946235656738281,-0.1852010598486137,0.84912109375,0.3022594669040991,0.5,0.5652608600671994,0.4388071643761577,0.7835488854427218,0.12039656226950073
17,0.6371042658732666,0.3293690385118282,-0.1640230905875499,0.9403404888597792,0.5122703020077876,0.009370457704129,0.581810563624889,0.0066416407811225,0.8297274803668401,0.0924666710197925,-0.5241079833901817,0.828125,0.9359578814959948,0.0024516912581779,0.5601121764298578,0.4252770096063614,0.856819328109138,0.03200875206861282
18,0.35973531009688,1.1664740502309239e-09,0.6672012596959553,0.3803958212806719,0.6035147931535791,0.0555805595519967,,1.0,0.5091430050589812,0.1361344729860239,0.2551863871607263,0.2517223358154297,0.9565693434924144,6.376939192787034e-05,,1.0,0.7023935919082265,0.02512544766764572
19,0.4617112893490828,5.6334312091221604e-08,0.2783158293879587,0.0022253788888805,0.3617420068717124,4.3116952384879575e-09,0.8233284810155415,6.281473670199316e-05,0.3278968008660216,0.577490508556366,-1.0391424039686057,0.7734375,0.7286528118654341,0.0002636673028704,1.3629711666766648,0.2265625,1.2261674675166347,1.163133525053625e-05
20,0.5138230303369415,3.719400515141091e-15,0.2080367452556446,0.0940537420079459,0.4091534119676792,4.8802926742125577e-11,0.2713405143824067,0.3517683356776367,0.8486168436343146,0.0002578918353207,0.2015165910485807,0.6681880950927734,0.6366905724062223,0.2319088089484348,0.4201953517492741,0.1885427937377244,0.8417485939443977,0.00015161822848305985
21,0.4509731966926706,0.0062512730682449,0.2736855662117055,0.0703555855549596,0.4186367292305716,2.5971518845211093e-08,0.3621731072752721,0.0002114343884315,0.5801337031073349,0.0178490690886974,0.4993608993277935,0.7789658308029175,0.1998108437512133,0.4373698624487158,0.5340193970773947,0.0021674404417537,0.7811597495672715,0.001439305040600466
